779207005390,84454098,ACEITUNA VERDE RELLENA C/AJO x 200gr NUCETE,"3,650.000",8,"29,200.00"
779207005391,84454099,ACEITUNA VERDE RELLENA C/CEBOLLA x 200gr NUCETE,"3,650.000",8,"29,200.00"
779207000107,11990,ACEITUNA VERDE RELLENA MORRON x 100gr NUCETE,"1,520.000",18,"27,360.00"
779207000112,17687,ACEITUNA VERDE RELLENA x 180gr NUCETE,"2,500.000",18,"45,000.00"
779207000236,17686,ACEITUNA VERDE RELLENA x 500gr NUCETE,"5,300.000",8,"42,400.00"
779808072035,84459868,ACEITUNAS DESCAROZADAS TRES REYES 150gr,"1,745.000",4,"6,980.00"
779808072027,84459901,ACEITUNAS DESCAROZADAS TRES REYES 70gr,"1,015.000",4,"4,060.00"
779815994545,84455591,ACEITUNAS LAUR VERDES DESCAROZADA 180G,"3,638.000",12,"43,656.00"
779815994240,84455588,ACEITUNAS LAUR VERDES ENTERAS 200G,"3,311.000",30,"99,330.00"
779815994258,84455590,ACEITUNAS LAUR VERDES RELLENAS 200G,"3,914.000",12,"46,968.00"
072475106093,11082,ACEITUNAS NEGRAS 00 X 5 KG OLIFAZA,"53,239.69 ",1,"53,239.69"
779385823597,239,ACEITUNAS NEGRAS 000 FRASCO X 2 KG OLIFAZA,"31,612.00 ",4,"126,448.00"
724751060990,11072,ACEITUNAS NEGRAS DESC N 0 X 4 KG OLIFAZA,"44,200.00 ",1,"44,200.00"
779385800104,84453726,ACEITUNAS NEGRAS DESC Nº0 x 700gr OLIFAZA,"10,632.00 ",6,"63,792.00"
790757829770,84457450,ACEITUNAS NEGRAS DESC Nº1 x 700gr OLIFAZA,"10,643.00 ",6,"63,858.00"
779758500062,677,ACEITUNAS NEGRAS DESC x 1kg APA,"15,474.00 ",1,"15,474.00"
779758500063,694,ACEITUNAS NEGRAS DESC x 2kg APA,"24,256.00 ",1,"24,256.00"
724751060129,84453732,ACEITUNAS NEGRAS DESC. N°0 400gr OLIFAZA X ,"7,804.000",1,"7,804.00"
779385823725,84453363,ACEITUNAS NEGRAS DESC. N°0 OLIFAZA X 1.5KG ,"21,020.00 ",1,"21,020.00"
079075782978,84457451,ACEITUNAS NEGRAS DESC. N°1 OLIFAZA X 1.5KG ,"19,456.79 ",1,"19,456.79"
779385823722,84453723,ACEITUNAS NEGRAS NAT Nº0 x 1KG OLIFAZA,"12,705.00 ",1,"12,705.00"
779385800650,84454041,ACEITUNAS NEGRAS NAT Nº0 x 2kg OLIFAZA,"22,445.00 ",1,"22,445.00"
299084459320,84459320,ACEITUNAS NEGRAS NAT Nº00 x 1KG OLIFAZA,"14,210.00 ",1,"14,210.00"
779385823723,84453362,ACEITUNAS NEGRAS NAT Nº00 x 2kg OLIFAZA,"25,319.99 ",1,"25,319.99"
51060471,17839,ACEITUNAS NEGRAS NAT Nº00 x 500gr OLIFAZA,"8,669.000",6,"52,014.00"
072475106047,16960,ACEITUNAS NEGRAS NATURAL Nº0 x 500gr OLIFAZA,"6,792.000",6,"40,752.00"
779808072078,84459872,ACEITUNAS NEGRAS NATURALES TRES REYES 2kg,"30,145.99 ",4,"120,583.96"
779758500161,692,ACEITUNAS NEGRAS Nº0 x 2kg APA,"21,780.00 ",1,"21,780.00"
779758500164,684,ACEITUNAS NEGRAS Nº0 x 500gr APA ,"8,580.000",1,"8,580.00"
779758500162,659,ACEITUNAS NEGRAS Nº0 X 5kg APA,"52,250.00 ",1,"52,250.00"
779758500206,84457431,ACEITUNAS NEGRAS Nº00 NAT x 500gr APA ,"9,696.000",1,"9,696.00"
779758500157,84454245,ACEITUNAS NEGRAS Nº00 x 2kg APA NATURAL,"28,235.00 ",1,"28,235.00"
779758500245,84456852,ACEITUNAS NEGRAS Nº000 x 500gr APA ,"10,920.00 ",1,"10,920.00"
779758500165,84453043,ACEITUNAS NEGRAS Nº1 x 1kg APA NATURAL,"12,000.00 ",1,"12,000.00"
779758500166,11440,ACEITUNAS NEGRAS Nº1 x 2kg APA NATURAL,"16,370.00 ",1,"16,370.00"
779758500167,660,ACEITUNAS NEGRAS Nº1 x 5kg APA SALMUERA,"39,030.00 ",1,"39,030.00"
779758500169,676,ACEITUNAS NEGRAS Nº2 x 1kg APA,"8,500.000",1,"8,500.00"
779758500170,713,ACEITUNAS NEGRAS Nº2 x 2kg APA,"19,721.00 ",1,"19,721.00"
779758500067,663,ACEITUNAS NEGRAS RODAJAS x 4kg APA,"34,809.99 ",1,"34,809.99"
779808072038,84459867,ACEITUNAS NEGRAS TRES REYES 180gr,"1,690.000",4,"6,760.00"
779808072012,84459878,ACEITUNAS NEGRAS TRES REYES 90gr,"1,155.000",4,"4,620.00"
779207000102,11275,ACEITUNAS NEGRAS x 100gr NUCETE,"1,260.000",60,"75,600.00"
724751060075,16961,ACEITUNAS VERDE DESC Nº0 x 400gr OLIFAZA ,"5,900.000",6,"35,400.00"
724751060112,16959,ACEITUNAS VERDE Nº0 x 500gr OLIFAZA,"5,200.000",6,"31,200.00"
724751060266,84454049,ACEITUNAS VERDE Nº00 x 500gr OLIFAZA ,"6,425.000",6,"38,550.00"
724751060105,84453731,ACEITUNAS VERDE Nº1 x 500gr OLIFAZA,"4,900.000",6,"29,400.00"
779758500239,12481,ACEITUNAS VERDE RELLENAS CON ALMENDRAS x 330gr APA,"7,540.000",1,"7,540.00"
779758500234,12482,ACEITUNAS VERDE RELLENAS CON ANCHOAS x 330 gr APA,"7,538.000",1,"7,538.00"
779207000049,11264,ACEITUNAS VERDE RELLENAS x 200gr NUCETE ,"3,650.000",24,"87,600.00"
779385800646,84454053,ACEITUNAS VERDE RELLENAS x 200gr OLIFAZA,"3,737.000",6,"22,422.00"
724751060099,16962,ACEITUNAS VERDE RELLENAS x 500gr OLIFAZA,"7,478.000",6,"44,868.00"
779758500178,84459275,ACEITUNAS VERDE RODAJA 1º x 400gr  Apa,"4,800.000",1,"4,800.00"
724751060273,84454050,ACEITUNAS VERDE RODAJA x 400gr OLIFAZA,"5,010.000",6,"30,060.00"
779385800627,84454054,ACEITUNAS VERDE TRADICIONALES x 200gr OLIFAZA,"2,850.000",6,"17,100.00"
779207000108,11277,"ACEITUNAS VERDES ""CINCO"" x 200gr NUCETE","1,810.000",24,"43,440.00"
779207000452,15932,"ACEITUNAS VERDES ""CINCO"" x 200gr NUCETE frasco","3,050.000",24,"73,200.00"
779808072106,84459862,ACEITUNAS VERDES A TRES REYES 1.5kg,"17,244.00 ",4,"68,976.00"
779808072032,84459860,ACEITUNAS VERDES B TRES REYES 1.8kg,"12,690.00 ",4,"50,760.00"
779808072068,84459857,ACEITUNAS VERDES B TRES REYES 2KG,"17,686.00 ",4,"70,744.00"
779808072006,84459858,ACEITUNAS VERDES B TRES REYES 90gr,"1,205.000",4,"4,820.00"
779808072069,84459861,ACEITUNAS VERDES C TRES REYES 2KG,"16,457.00 ",4,"65,828.00"
779808072185,84459869,ACEITUNAS VERDES C TRES REYES 4.5kg,"25,248.00 ",4,"100,992.00"
779808072187,84459870,ACEITUNAS VERDES DD TRES REYES 4.5kg,"20,136.01 ",4,"80,544.04"
779385823593,249,ACEITUNAS VERDES DESC Nª1 OLIFAZA FRASCO X 700G ,"8,050.000",6,"48,300.00"
779385811030,84453097,ACEITUNAS VERDES DESC Nº0  FRASCO x 700gr OLIFAZA,"8,930.000",6,"53,580.00"
779385823592,13480,ACEITUNAS VERDES DESC Nº0 x 1.5K OLIFAZA ,"16,100.00 ",6,"96,600.00"
779758500054,688,ACEITUNAS VERDES DESC Nº0 x 2kg APA ,"21,300.01 ",1,"21,300.01"
779385822334,84453099,ACEITUNAS VERDES DESC Nº00 x 1.5kg OLIFAZA,"17,910.01 ",1,"17,910.01"
299000012496,12496,ACEITUNAS VERDES DESC Nº00 x 1kg DON EGIDIO,"10,975.00 ",1,"10,975.00"
072475106078,84459318,ACEITUNAS VERDES DESC Nº1 x 4kg OLIFAZA,"32,110.00 ",1,"32,110.00"
779758500014,12485,ACEITUNAS VERDES DESC x 330gr APA,"3,500.000",1,"3,500.00"
779758500056,84455669,ACEITUNAS VERDES DESC. 1  X 4kg APA,"33,000.01 ",1,"33,000.01"
779385823598,84457880,ACEITUNAS VERDES DESC. N°00 x 4 kg OLIFAZA  ,"43,440.00 ",1,"43,440.00"
724751060143,84454845,ACEITUNAS VERDES DESC. N°00 x 700gr OLIFAZA,"9,240.000",1,"9,240.00"
299084456985,84456985,ACEITUNAS VERDES DESC. Nº00 x 2k DON EGIDIO,"18,565.01 ",1,"18,565.01"
299000012497,12497,ACEITUNAS VERDES DESC. Nº00 x 500gr DON EGIDIO,"6,455.000",1,"6,455.00"
779207000106,11273,ACEITUNAS VERDES DESC. x 80gr NUCETE,"1,200.000",18,"21,600.00"
779758500052,680,ACEITUNAS VERDES DESCAROZADAS 0 X 500 GRS Apa manz,"6,470.000",1,"6,470.00"
779207000110,11291,ACEITUNAS VERDES DESCAROZADAS x 150gr NUCETE,"2,000.000",8,"16,000.00"
779808072110,84459864,ACEITUNAS VERDES EN RODAJAS TRES REYES 1.7kg,"18,600.40 ",4,"74,401.60"
779808072036,84459866,ACEITUNAS VERDES EN RODAJAS TRES REYES 150gr,"1,770.000",4,"7,080.00"
779808072142,84459863,ACEITUNAS VERDES EN RODAJAS TRES REYES 70gr,"1,015.000",4,"4,060.00"
779207000128,11263,ACEITUNAS VERDES EN RODAJAS x 150gr NUCETE,"2,000.000",8,"16,000.00"
